user_id,dietary_preferences,activity_levels,health_goals,tdee,bmi,liked_ingredients,disliked_ingredients
583,['PES'],"['VER', 'LIG']",['GAI'],1736,21.6,"['Habanero', 'Tofu', 'Celery salt', 'Lamb', 'Sauce', 'Peppers', 'Sweet potatoes', 'Almond yoghurt', 'Dried cod', 'Seitan', 'Periwinkle', 'Kpakposhito paste', 'Chilli powder', 'Yogurt', 'Tomatoes']","['Bananas', 'Miso paste', 'Wrewre seeds', 'dry_salted_fish', 'Saltpere', 'Coconut cream']"
584,"['GLU', 'PES']",['SED'],['MUS'],2591,28.7,"['Avocado oil', 'Green scotch bonnet', 'Carrots', 'Periwinkle', 'Beef', 'Tomatoes', 'Moringa leaves', 'Snails', 'Swiss chard', 'Almonds', 'Duck']","['Cream', 'Vegetable oil', 'Mutton', 'Okro', 'Cayenne pepper', 'Anchovies', 'Lamb', 'Ginger']"
585,"['LOW_CARB', 'PES']",['LIG'],['MAI'],1756,16.0,"['Bananas', 'Olive oil', 'Moringa powder', 'Yellow squash', 'Tomatoes']","['Carrots', 'Chicken', 'Bulgur', 'Sausages', 'Leeks', 'Vegetable oil', 'Greek yoghurt']"
586,"['HAL', 'VER']",['LIG'],"['FIT', 'LOS']",3192,29.9,"['Potatoes', 'Sauce', 'Onions', 'Smoked mackerel', 'Habanero', 'Vegetable broth', 'Dawadawa', 'Mutton', 'Chili flakes', 'Mackerel', 'Mushrooms', 'Noodles', 'Duck', 'Lobster']","['Black beans', 'Seafood', 'Avocado oil', 'Almonds', 'Smoked fish']"
587,['VEG'],['VER'],"['MAI', 'LOS']",2924,42.1,"['Wrewre seeds', 'Seitan', 'Bell peppers', 'Eggs', 'Tofu', 'Koobi', 'Turkey bacon', 'Hot sauce', 'Jalapeños', 'Banana peppers', 'Saffron', 'Cashews', 'Anchovies']","['Quinoa pasta', 'Carrots', 'Sauce', 'Palm oil', 'Green scotch bonnet', 'Bacon']"
588,['HAL'],['SED'],['FIT'],2813,37.9,"['Almond yoghurt', 'Garden eggs', 'Periwinkle', 'Chili flakes', 'Dried cod', 'Ground ginger', 'Mushrooms']","['Olive oil', 'Sauce', 'Bulgur', 'Cashew milk', 'Ademe leaves', 'Miso paste', 'Lobster', 'Collard greens', 'Leeks']"
589,"['VER', 'HIGH_PROTEIN']",['MOD'],"['MUS', 'MAI']",2218,28.2,"['Peanuts', 'Zucchini', 'Yellow squash', 'Clams', 'Ground ginger', 'Mackerel', 'Fresh fish']","['Dry smoked river fish', 'Eggplant', 'Tilapia']"
590,"['GLU', 'VER']","['VER', 'SED']","['MAI', 'LOS']",2779,24.8,"['Yellow squash', 'Noodles', 'Anchovies', 'Quinoa', 'Peanuts', 'Haddock', 'Ademe leaves', 'Goat meat', 'Saffron', 'Kpakposhito paste', 'Spaghetti']","['Moringa powder', 'Tempeh', 'Shallots', 'Spinach', 'Koobi', 'Dry smoked river fish', 'Shrimp', 'Chili flakes']"
591,"['VEG', 'VER', 'PES']","['VER', 'LIG']","['MAI', 'GAI']",2937,26.3,"['Cheese', 'Goat meat', 'Lentils', 'Gboma leaves', 'Anchovies', 'Cilantro', 'Miso paste', 'Turkey bacon', 'Shallots', 'Sauce', 'Dried cod', 'Kale', 'Mutton']","['Quinoa pasta', 'Periwinkle', 'Snails', 'Turmeric', 'Smoked fish', 'Coconut oil', 'Red palm oil', 'Shrimp', 'Hot sauce', 'Broth']"
592,"['PES', 'VER', 'VEG']","['LIG', 'LIG']","['LOS', 'MAI']",2277,25.6,"['Haddock', 'Habanero', 'Greek yoghurt', 'Chili paste', 'Black beans']","['Coconut cream', 'Bulgur', 'Sweet potatoes', 'Shallots', 'Lamb', 'Kuuka powder']"
593,"['VER', 'VEG', 'HIGH_PROTEIN']",['LIG'],"['MUS', 'FIT']",2280,13.6,"['Swiss chard', 'Vegetable broth', 'Turkey bacon', 'Plantains', 'Celery salt', 'Spinach', 'Leeks', 'Parsley', 'Avocado oil', 'Ginger', 'Gravy', 'Seaweed', 'Duck']","['Quinoa pasta', 'Goat meat', 'Yogurt', 'Rice']"
594,"['HIGH_PROTEIN', 'GLU']",['MOD'],['MUS'],2032,33.3,"['Seitan', 'Celery salt', 'Tilapia', 'Sauce', 'Eggplant', 'Kontomire Leaves', 'Peanuts', 'Chili paste', 'Turmeric', 'Clams', 'Gboma leaves', 'Green scotch bonnet', 'Onions']","['Cilantro', 'Dried cod', 'Fresh fish', 'Veggie sausage', 'Mutton', 'Momoni', 'Coconut oil', 'Eggs', 'Black beans']"
595,['HAL'],['LIG'],"['FIT', 'GAI']",2487,25.4,"['Chicken liver', 'Almond yoghurt', 'Whole wheat pasta', 'Pepper', 'Canola oil', 'Moringa powder']","['Ginger', 'Quinoa pasta', 'Crabs', 'Sausages', 'Tomatoes', 'Goat meat', 'Kuuka powder', 'Beef', 'Ground ginger', 'Momoni']"
596,"['HAL', 'VER']",['SED'],"['FIT', 'MUS']",1904,18.6,"['Ginger', 'Leeks', 'Turkey bacon', 'Kpakposhito paste', 'Greek yoghurt', 'Garden eggs', 'Garlic', 'Rice noodles']","['Dry spices', 'Periwinkle', 'Shrimp', 'Rice', 'Mussels', 'Noodles', 'Canola oil']"
597,"['VEG', 'LOW_CARB', 'HIGH_PROTEIN']","['LIG', 'LIG']","['LOS', 'FIT']",2782,39.0,"['Mussels', 'Mushroom broth', 'Chicken liver', 'Anchovies', 'Banana peppers', 'Ademe leaves', 'Mushrooms', 'Wrewre seeds', 'Koobi', 'Sesame seeds', 'Cucumbers', 'Chicken sausage', 'Spinach']","['Chickpeas', 'Zucchini', 'Snails', 'Yogurt', 'Beef']"
598,"['GLU', 'PES']","['MOD', 'VER']",['MUS'],2389,48.5,"['Eggplant', 'Red palm nut extract', 'Olive oil', 'Celery salt', 'Smoked mackerel', 'Shallots', 'Smoked fish', 'Turmeric']","['Miso paste', 'Kuuka powder', 'Whole wheat pasta', 'Dry spices']"
599,['GLU'],"['MOD', 'LIG']","['GAI', 'MAI']",2750,24.6,"['Potatoes', 'Plantains', 'Gboma leaves', 'Coconut oil', 'Chickpeas', 'Goat meat', 'Sesame seeds', 'Onions', 'Mutton', 'Snails', 'Bulgur', 'Peppers', 'Cheese', 'dry_salted_fish']","['Offal', 'Turkey', 'Parsley']"
600,"['LOW_CARB', 'HIGH_PROTEIN']","['LIG', 'LIG']",['MUS'],2507,36.8,"['Green beans', 'Chicken', 'Eggplant', 'Tempeh', 'Saltpere', 'Sweet potatoes', 'Avocado oil']","['Canola oil', 'Mushrooms', 'Smoked fish', 'Saffron', 'Mushroom broth', 'Sauce', 'Hot sauce']"
601,"['VER', 'LOW_CARB']",['VER'],"['LOS', 'GAI']",2824,23.9,"['Lentils', 'Peas', 'Seitan', 'Tempeh', 'Potatoes', 'Eggs']","['Onions', 'Canola oil', 'Rice noodles', 'Gravy', 'Eggplant', 'Chicken']"
602,['HAL'],"['SED', 'LIG']",['GAI'],2648,27.3,"['Ground ginger', 'Tilapia', 'Red palm nut extract', 'Fresh fish', 'Momoni', 'Hot sauce']","['Lentils', 'Shallots', 'Kpakposhito paste']"
603,['GLU'],"['MOD', 'VER']","['MAI', 'FIT']",2390,27.0,"['dry_salted_fish', 'Cilantro', 'Veggie sausage', 'Kpakposhito paste', 'Pepper']","['Green beans', 'Seitan', 'Shallots', 'Chicken sausage', 'Yellow squash']"
604,"['GLU', 'PES']",['MOD'],['FIT'],3176,31.8,"['Coconut milk', 'Mushrooms', 'Snails', 'Chicken', 'Anchovies', 'Canola oil', 'Cream']","['Moringa leaves', 'Celery salt', 'Leeks', 'Tempeh', 'Broth', 'Vegetable oil', 'Collard greens']"
605,"['HAL', 'LOW_CARB', 'PES']","['VER', 'LIG']","['GAI', 'MUS']",1931,15.8,"['Cashew milk', 'Rice', 'Seafood', 'Almonds', 'Periwinkle', 'Swiss chard', 'Peanuts']","['Celery salt', 'Sausages', 'Mushrooms', 'Chickpeas', 'Snails', 'Moringa leaves', 'Whole wheat pasta', 'Lentils', 'Coconut oil', 'Dried cod']"
606,"['PES', 'VEG', 'GLU']",['LIG'],"['MAI', 'LOS']",2682,31.1,"['Cheese', 'Clams', 'Okro', 'Vegetable oil', 'Palm oil', 'Collard greens']","['Mackerel', 'Yams', 'Momoni', 'Bulgur', 'Swiss chard', 'Rice', 'Quinoa pasta', 'Haddock']"
607,['VEG'],"['VER', 'LIG']","['GAI', 'FIT']",1973,16.5,"['Sesame seeds', 'Turkey', 'Almond milk', 'Dry spices', 'Veggie sausage', 'Mussels', 'Ground ginger', 'Tofu', 'Gboma leaves', 'Quinoa pasta', 'Tomatoes', 'Olive oil']","['Carrots', 'Saffron', 'Zucchini', 'Garden eggs', 'Mackerel', 'Crabs', 'Tempeh', 'Turmeric', 'Eggplant']"
608,"['GLU', 'LOW_CARB']",['VER'],['MUS'],2618,26.4,"['Vegetable oil', 'Palm oil', 'Ginger', 'Leeks', 'Tilapia', 'Peas', 'Zucchini', 'Wrewre seeds']","['Cashews', 'Cayenne pepper', 'Cod', 'Red palm nut extract']"
609,['VEG'],['MOD'],['GAI'],1831,20.0,"['Sesame seeds', 'Clams', 'Coconut milk', 'Pepper', 'Goat meat', 'Whole wheat pasta', 'Lentils', 'Dawadawa', 'Kpakposhito paste', 'Peppers']","['Bacon', 'Lobster', 'Sauce']"
610,['LOW_CARB'],"['MOD', 'LIG']",['LOS'],2135,27.4,"['Kuuka powder', 'Shallots', 'Duck', 'Mutton', 'Greek yoghurt', 'Clams', 'Chicken liver', 'Spaghetti', 'Carrots', 'Potatoes', 'Shrimp']","['Yellow squash', 'Cucumbers', 'Chili paste']"
611,['VER'],['VER'],['GAI'],2544,21.8,"['Garlic', 'Tofu', 'Catfish', 'Rice', 'Sausages', 'Haddock']","['Coconut oil', 'Cayenne pepper', 'Black beans', 'Kontomire Leaves']"
612,"['VEG', 'LOW_CARB']",['MOD'],"['MAI', 'LOS']",1903,33.5,"['Periwinkle', 'Red palm oil', 'Wrewre seeds', 'Kale', 'Peas', 'dry_salted_fish', 'Yogurt', 'Collard greens']","['Cashew milk', 'Seitan', 'Palm oil']"
613,['VEG'],"['VER', 'MOD']","['MUS', 'GAI']",1890,21.2,"['Bacon', 'Coconut milk', 'Habanero', 'Eggs', 'Bananas', 'Catfish', 'Clams', 'Chicken', 'Lamb', 'Spinach', 'Pepper']","['Broth', 'Smoked fish', 'Whole wheat pasta', 'Periwinkle', 'Tempeh', 'Garlic powder']"
614,"['HAL', 'PES']",['SED'],"['MAI', 'GAI']",2047,30.4,"['Mackerel', 'Anchovies', 'Eggplant', 'Kontomire Leaves', 'Lamb', 'Gravy']","['Mussels', 'Moringa powder', 'Turkey bacon', 'Potatoes']"
615,"['LOW_CARB', 'VEG', 'HIGH_PROTEIN']","['LIG', 'LIG']","['LOS', 'MAI']",2420,39.6,"['Lamb', 'Chili flakes', 'Ground ginger', 'Tilapia', 'Almonds', 'Smoked fish', 'Okro', 'Onions']","['Celery salt', 'Eggplant', 'Moringa leaves', 'Shrimp', 'Turkey bacon', 'Rice', 'Sausages']"
616,"['HIGH_PROTEIN', 'VEG']",['LIG'],['LOS'],2589,22.4,"['Vegetable oil', 'Quinoa', 'Catfish', 'Ground ginger', 'Coconut oil', 'Spaghetti', 'Peppers', 'Seafood', 'Dawadawa', 'Lamb', 'Offal', 'Chilli powder', 'Eggplant', 'Green beans', 'Smoked mackerel']","['Chicken liver', 'Collard greens', 'Sausages', 'Almond yoghurt', 'Vegetable broth', 'Saltpere']"
617,"['HAL', 'PES', 'VER']","['LIG', 'VER']",['MAI'],3009,25.0,"['Ground ginger', 'Ademe leaves', 'Dried cod', 'Shallots', 'Tempeh', 'Vegetable oil', 'Carrots', 'Chicken liver', 'Cheese', 'Beef', 'Mackerel', 'Haddock']","['Pasta', 'Crabs', 'Jalapeños', 'Bulgur', 'Avocado oil', 'Sesame seeds']"
618,['GLU'],['VER'],"['GAI', 'LOS']",2511,22.1,"['Dry spices', 'Chicken liver', 'Veggie sausage', 'Spaghetti', 'Chicken', 'Avocado oil', 'Rice', 'Smoked mackerel', 'Red palm oil', 'Sweet potatoes', 'Okro', 'Collard greens', 'dry_salted_fish', 'Cilantro']","['Peanuts', 'Almond milk', 'Kpakposhito paste', 'Gboma leaves', 'Coconut cream']"
619,['LOW_CARB'],['VER'],"['MAI', 'LOS']",3115,39.3,"['Vegetable oil', 'Broth', 'Okro', 'Momoni', 'Cod']","['Kontomire Leaves', 'Dried cod', 'Collard greens', 'Saltpere', 'Bananas', 'Chili flakes']"
620,['VER'],['LIG'],"['MUS', 'MAI']",1777,27.7,"['Yogurt', 'Turkey', 'Carrots', 'Seafood', 'Mutton']","['Koobi', 'Tomatoes', 'Chili paste', 'Parsley', 'Gravy', 'Snails', 'Tempeh', 'Smoked fish', 'Peppers', 'Ademe leaves']"
621,"['VEG', 'PES', 'HAL']","['MOD', 'VER']","['MUS', 'MAI']",2930,18.3,"['Peanuts', 'dry_salted_fish', 'Seafood', 'Mussels', 'Coconut milk', 'Dawadawa', 'Almond milk', 'Red palm nut extract', 'Yogurt', 'Avocado oil', 'Fresh fish']","['Smoked mackerel', 'Mushrooms', 'Sesame seeds', 'Habanero', 'Cod', 'Cilantro', 'Saltpere']"
622,"['VEG', 'PES', 'VER']",['SED'],['FIT'],2414,36.3,"['Smoked fish', 'Smoked mackerel', 'Crabs', 'Peas', 'Coconut oil']","['Chili flakes', 'Yogurt', 'Rice', 'Periwinkle', 'Kale']"
623,['VEG'],['SED'],"['MAI', 'FIT']",2283,18.3,"['Vegan cheese', 'Fresh fish', 'Chicken sausage', 'Garlic powder', 'Bacon', 'Sweet potatoes', 'Veggie sausage', 'Kpakposhito paste', 'Celery salt']","['Yams', 'Wrewre seeds', 'Canola oil']"
624,"['GLU', 'LOW_CARB', 'VEG']",['VER'],['FIT'],2502,24.6,"['Almond milk', 'Parsley', 'Lobster', 'Kuuka powder', 'Rice', 'Hot sauce', 'Turkey bacon', 'Cucumbers', 'Gboma leaves', 'Cream', 'Bananas']","['Spinach', 'Broth', 'Yams', 'Kpakposhito paste', 'Pasta']"
625,"['LOW_CARB', 'HIGH_PROTEIN']",['LIG'],['GAI'],2557,46.3,"['Lamb', 'Crabs', 'Mackerel', 'Swiss chard', 'Chili paste', 'Dawadawa', 'Kale']","['Garlic', 'Turkey', 'Saffron', 'Chicken', 'Turkey bacon']"
626,"['GLU', 'VEG', 'PES']",['VER'],"['GAI', 'FIT']",2776,40.2,"['Peas', 'Kpakposhito paste', 'Moringa powder', 'Duck', 'Greek yoghurt', 'Shallots', 'Mutton', 'Kuuka powder', 'Leeks', 'Goat meat', 'Fresh fish', 'Anchovies', 'Black beans']","['Cashew milk', 'Almonds', 'dry_salted_fish', 'Whole wheat pasta', 'Dawadawa']"
627,"['HAL', 'GLU']",['VER'],"['LOS', 'MAI']",1932,12.4,"['Turkey bacon', 'Quinoa pasta', 'Red palm nut extract', 'Seafood', 'Periwinkle', 'Sausages', 'Turmeric', 'Crabs', 'Dawadawa', 'Smoked fish', 'Eggplant', 'Lentils']","['Leeks', 'Sesame seeds', 'Hot sauce', 'Olive oil', 'Gboma leaves', 'Lobster']"
628,['PES'],"['SED', 'LIG']","['LOS', 'FIT']",2243,28.5,"['Bulgur', 'Miso paste', 'Celery salt', 'Almond yoghurt', 'Almonds', 'Dry smoked river fish']","['Green scotch bonnet', 'Peanuts', 'Crabs', 'Mussels', 'dry_salted_fish', 'Bananas', 'Green beans']"
629,"['LOW_CARB', 'PES']",['SED'],['MUS'],2823,26.8,"['Goat meat', 'Tilapia', 'Mushroom broth', 'Bananas', 'Gboma leaves', 'Hot sauce', 'Turkey bacon', 'Peanuts', 'Tempeh', 'Olive oil', 'Seaweed', 'Canola oil', 'Peas', 'Onions']","['Coconut oil', 'Zucchini', 'Habanero', 'Broth', 'Chicken liver']"
630,['HIGH_PROTEIN'],['MOD'],"['LOS', 'MUS']",2947,33.9,"['Koobi', 'Cilantro', 'Olive oil', 'Spaghetti', 'Carrots']","['Shallots', 'Chicken', 'Mushroom broth', 'Seafood']"
631,['HAL'],"['SED', 'VER']","['LOS', 'GAI']",2503,33.3,"['Mushrooms', 'Spinach', 'Potatoes', 'Collard greens', 'Seafood', 'Zucchini', 'Cashew milk', 'Yams', 'Almond yoghurt']","['Red palm oil', 'Beef', 'Chickpeas', 'Saltpere', 'Jalapeños', 'Swiss chard', 'Offal', 'Turkey', 'Lamb', 'Onions']"
632,"['VER', 'LOW_CARB', 'GLU']",['MOD'],['MAI'],1949,25.9,"['Coconut oil', 'Tofu', 'Swiss chard', 'Hot sauce', 'Chickpeas', 'Sweet potatoes', 'Avocado oil', 'Celery salt', 'Coconut cream', 'Cheese', 'Rice noodles', 'Moringa powder', 'Peas']","['Sausages', 'Mushroom broth', 'Zucchini', 'Offal', 'Lobster', 'Fresh fish', 'Ademe leaves', 'Red palm oil']"
633,"['HIGH_PROTEIN', 'VER', 'VEG']","['MOD', 'SED']",['LOS'],2505,16.8,"['Black beans', 'Crabs', 'Mackerel', 'Seitan', 'Haddock', 'Momoni', 'Smoked fish', 'Sauce', 'Shallots', 'Cheese']","['Chicken sausage', 'Zucchini', 'Celery salt', 'Anchovies', 'Olive oil', 'Carrots', 'Lobster']"
634,['GLU'],"['LIG', 'VER']",['GAI'],2529,39.3,"['Tempeh', 'Black beans', 'Dawadawa', 'Eggplant', 'Peas', 'Celery salt']","['Catfish', 'Miso paste', 'Cream', 'Saffron', 'Tomatoes']"
635,['HIGH_PROTEIN'],"['VER', 'LIG']","['MAI', 'GAI']",2598,34.0,"['Miso paste', 'Cashew milk', 'Almonds', 'Spinach', 'Peppers', 'Olive oil', 'Moringa leaves', 'Noodles', 'Kontomire Leaves', 'Bell peppers', 'Ground ginger', 'Shrimp', 'Green beans']","['Lobster', 'Fresh fish', 'Quinoa', 'Smoked fish', 'Parsley']"
636,"['HIGH_PROTEIN', 'VEG']",['VER'],['GAI'],1919,21.4,"['Yellow squash', 'Chili flakes', 'Turmeric', 'Sesame seeds', 'Palm oil', 'Saltpere', 'Cilantro', 'Dawadawa', 'Pepper']","['Leeks', 'Banana peppers', 'Veggie sausage', 'Moringa powder', 'Koobi']"
637,['HAL'],"['LIG', 'MOD']",['LOS'],3161,34.2,"['Offal', 'Broth', 'Smoked fish', 'Ademe leaves', 'Red palm nut extract', 'Swiss chard', 'Cod', 'Beef', 'Snails']","['Plantains', 'Rice', 'Tomatoes']"
638,"['GLU', 'LOW_CARB', 'VEG']",['LIG'],['FIT'],2694,44.4,"['Spaghetti', 'Turkey', 'Kale', 'Leeks', 'Peas', 'Lobster', 'Ademe leaves', 'Mushroom broth', 'Tempeh', 'Cayenne pepper', 'Pepper', 'Seitan', 'Momoni']","['Smoked fish', 'Collard greens', 'Sauce', 'Smoked mackerel', 'Sesame seeds', 'Coconut milk', 'Almonds', 'Jalapeños', 'Sweet potatoes']"
639,"['PES', 'LOW_CARB', 'GLU']",['LIG'],['FIT'],3066,26.5,"['Red palm nut extract', 'Wrewre seeds', 'Crabs', 'Shrimp', 'Turmeric', 'Ademe leaves']","['Cream', 'Momoni', 'Quinoa', 'Snails']"
640,"['HIGH_PROTEIN', 'VER', 'PES']",['VER'],['MAI'],2711,18.7,"['Kpakposhito paste', 'Sausages', 'Peppers', 'Habanero', 'Cayenne pepper']","['Carrots', 'Sauce', 'Greek yoghurt', 'Seaweed', 'Almond milk', 'Pepper', 'Spaghetti']"
641,['GLU'],['LIG'],['MAI'],2266,29.1,"['Moringa powder', 'Ademe leaves', 'Canola oil', 'Yellow squash', 'Bacon', 'Onions', 'Turkey bacon', 'Cod', 'Sauce', 'Smoked fish', 'Coconut cream', 'Sausages', 'Gravy']","['Okro', 'Garlic powder', 'Chilli powder']"
642,['PES'],"['MOD', 'VER']",['LOS'],2062,19.3,"['Canola oil', 'Plantains', 'Snails', 'Fresh fish', 'Tofu', 'Wrewre seeds', 'Parsley', 'Celery salt', 'Almonds', 'Seafood', 'Chicken', 'Sausages', 'Ginger']","['Black beans', 'Clams', 'Quinoa pasta']"
643,['LOW_CARB'],['MOD'],['MUS'],1770,20.5,"['Green scotch bonnet', 'dry_salted_fish', 'Tempeh', 'Duck', 'Dry smoked river fish', 'Cayenne pepper', 'Dawadawa', 'Almond milk', 'Eggs', 'Mackerel', 'Lobster', 'Habanero', 'Garden eggs', 'Red palm oil']","['Bacon', 'Gravy', 'Smoked fish', 'Clams', 'Onions', 'Cod', 'Canola oil', 'Mushroom broth']"
644,"['LOW_CARB', 'VEG']",['LIG'],"['GAI', 'MAI']",2017,32.4,"['Coconut cream', 'Ginger', 'Red palm oil', 'Parsley', 'Avocado oil', 'Peanuts', 'Sweet potatoes', 'Turkey bacon', 'Chicken sausage', 'Whole wheat pasta']","['Leeks', 'Plantains', 'Wrewre seeds', 'Pepper', 'Onions', 'Mutton', 'Seitan']"
645,['VEG'],"['LIG', 'VER']",['MAI'],2164,35.1,"['Peppers', 'Cheese', 'Rice', 'Mushroom broth', 'Sesame seeds']","['Duck', 'Momoni', 'Canola oil', 'Jalapeños', 'Dried cod', 'Whole wheat pasta', 'Mussels']"
646,"['HIGH_PROTEIN', 'HAL']","['VER', 'SED']",['FIT'],2677,31.7,"['Chicken sausage', 'Spaghetti', 'Cashews', 'Bacon', 'Sausages', 'Vegetable broth', 'Snails', 'Olive oil', 'Rice noodles', 'Dry smoked river fish', 'Red palm nut extract', 'Quinoa', 'Lamb']","['Momoni', 'Eggs', 'Cream', 'Almonds', 'Veggie sausage', 'Ground ginger', 'Dawadawa', 'Cod', 'Plantains', 'Ginger']"
647,"['GLU', 'PES', 'HIGH_PROTEIN']","['LIG', 'MOD']","['LOS', 'MUS']",2694,27.7,"['Seitan', 'Chili paste', 'Cheese', 'Peanuts', 'Saltpere', 'Ademe leaves', 'Offal', 'Kuuka powder', 'Lamb', 'Potatoes', 'Cod', 'Carrots']","['Shrimp', 'Rice noodles', 'Quinoa pasta']"
648,['HIGH_PROTEIN'],['MOD'],['FIT'],2124,24.7,"['Chili paste', 'Chicken sausage', 'Coconut cream', 'Collard greens', 'Moringa leaves', 'Eggs', 'Spaghetti', 'Chicken liver', 'dry_salted_fish', 'Sesame seeds', 'Red palm oil', 'Cheese', 'Vegan cheese']","['Green beans', 'Yogurt', 'Olive oil', 'Eggplant', 'Hot sauce', 'Smoked fish']"
649,['PES'],['MOD'],['LOS'],2398,28.8,"['Parsley', 'Turmeric', 'Bell peppers', 'Peas', 'Saltpere', 'Almond yoghurt', 'Green beans']","['Sweet potatoes', 'Sauce', 'Garden eggs', 'Pasta', 'Clams', 'Broth', 'Ademe leaves']"
650,"['HAL', 'VEG', 'GLU']","['MOD', 'LIG']",['MAI'],2023,20.8,"['Onions', 'Vegan cheese', 'Cashews', 'Almond milk', 'Zucchini', 'Vegetable oil', 'Canola oil']","['Cashew milk', 'Almond yoghurt', 'Tomatoes', 'Garlic powder', 'Koobi', 'Spinach', 'Kontomire Leaves']"
651,"['PES', 'HIGH_PROTEIN']",['SED'],"['FIT', 'MAI']",3143,33.9,"['Bulgur', 'Mutton', 'Turkey bacon', 'Seitan', 'Quinoa']","['Saltpere', 'Mushroom broth', 'Seaweed', 'Cayenne pepper', 'Chili flakes', 'Bacon']"
652,['HIGH_PROTEIN'],"['MOD', 'LIG']",['GAI'],1648,17.7,"['Chickpeas', 'Whole wheat pasta', 'Saltpere', 'Sesame seeds', 'Saffron', 'Habanero', 'Cucumbers']","['Cod', 'Duck', 'Avocado oil', 'Green beans', 'Tempeh', 'Beef', 'Bananas']"
653,"['PES', 'VER']",['LIG'],"['GAI', 'MUS']",2223,21.9,"['Broth', 'Lamb', 'Ademe leaves', 'Dry smoked river fish', 'Peppers', 'Wrewre seeds', 'Dawadawa', 'Red palm nut extract', 'Periwinkle', 'Coconut oil', 'Clams', 'Koobi', 'Jalapeños', 'Chicken liver']","['Mushroom broth', 'Potatoes', 'Almonds', 'Spinach', 'Mutton']"
654,['VEG'],['LIG'],['GAI'],3376,31.9,"['Ademe leaves', 'Chili flakes', 'Turkey', 'Beef', 'Mussels', 'Olive oil', 'Coconut milk']","['Periwinkle', 'Catfish', 'Cheese', 'Turkey bacon']"
655,"['VER', 'LOW_CARB']",['LIG'],"['FIT', 'MAI']",2733,28.4,"['Ginger', 'Carrots', 'Cayenne pepper', 'Eggplant', 'Vegan cheese', 'Spaghetti', 'Garlic powder', 'Cashew milk', 'Offal']","['Dry smoked river fish', 'Vegetable oil', 'Potatoes', 'Hot sauce', 'Avocado oil']"
656,['LOW_CARB'],['LIG'],"['FIT', 'MUS']",1887,20.3,"['Dry smoked river fish', 'Noodles', 'Quinoa pasta', 'Pasta', 'Cilantro', 'Smoked mackerel', 'Yams', 'Cucumbers']","['Quinoa', 'Ademe leaves', 'Rice', 'Mutton', 'Bell peppers']"
657,"['PES', 'VEG']",['SED'],['MUS'],2747,23.3,"['Mackerel', 'Yams', 'Tempeh', 'Peppers', 'Broth', 'Ground ginger', 'Mushrooms', 'Garlic powder', 'Cashew milk', 'Gravy', 'Periwinkle', 'Mussels']","['Haddock', 'Ademe leaves', 'Chickpeas', 'Anchovies']"
658,"['GLU', 'HIGH_PROTEIN']",['SED'],"['FIT', 'LOS']",1902,31.2,"['Sauce', 'Moringa leaves', 'Cayenne pepper', 'Black beans', 'Chickpeas', 'Cod', 'Almonds', 'Spaghetti']","['Hot sauce', 'Chilli powder', 'Eggplant', 'Garden eggs', 'Habanero', 'Turmeric', 'Chili flakes', 'Bulgur']"
659,['VEG'],"['MOD', 'LIG']","['MAI', 'GAI']",3654,41.7,"['Noodles', 'Veggie sausage', 'Turkey', 'Vegan cheese', 'Chili paste', 'Momoni', 'Eggplant', 'Parsley', 'Saffron', 'Miso paste', 'Rice', 'Yams']","['Vegetable broth', 'Jalapeños', 'Peas', 'Clams', 'Red palm nut extract', 'Tofu', 'Banana peppers', 'Garlic', 'Broth', 'Potatoes']"
660,"['LOW_CARB', 'VEG']",['LIG'],"['FIT', 'MAI']",2032,31.5,"['Lamb', 'Dry smoked river fish', 'Snails', 'Red palm nut extract', 'Dawadawa', 'Chili paste']","['Sauce', 'Sweet potatoes', 'Sesame seeds', 'Fresh fish', 'Avocado oil', 'Lentils', 'Shallots', 'Leeks']"
661,"['VER', 'GLU']","['MOD', 'LIG']","['LOS', 'FIT']",2772,15.8,"['dry_salted_fish', 'Kontomire Leaves', 'Mussels', 'Dry spices', 'Quinoa', 'Noodles', 'Sauce', 'Vegetable broth', 'Parsley', 'Canola oil']","['Bananas', 'Yams', 'Yogurt', 'Periwinkle']"
662,['LOW_CARB'],"['LIG', 'MOD']","['FIT', 'GAI']",2687,35.8,"['Cream', 'Eggplant', 'Yams', 'Almonds', 'Bananas', 'Spaghetti', 'Avocado oil', 'dry_salted_fish', 'Mushrooms', 'Seafood', 'Sauce', 'Okro', 'Ginger', 'Bulgur']","['Periwinkle', 'Bacon', 'Veggie sausage', 'Turmeric', 'Clams', 'Ademe leaves', 'Green beans', 'Seitan', 'Olive oil', 'Banana peppers']"
663,"['HIGH_PROTEIN', 'HAL']",['LIG'],"['MUS', 'GAI']",1816,30.0,"['Vegetable oil', 'Tofu', 'Okro', 'Broth', 'Chicken', 'Chicken liver', 'Koobi', 'Almond yoghurt']","['Parsley', 'Bell peppers', 'Quinoa', 'Periwinkle', 'Cod', 'Bacon', 'Chilli powder', 'Kuuka powder', 'Seitan']"
